raw material 1,raw material 2,raw material 3,temperature,time
0.45,0.07,0.47000000000000003,59,130
0.49,0.33,0.18,67,30
0.3,0.3,0.4,91,20
0.78,0.06,0.16,87,120
0.39,0.11,0.5,99,60
0.51,0.1,0.38,79,130
0.42,0.02,0.56,58,40
0.19,0.5,0.31,56,90
0.5,0.2,0.31,79,20
0.33,0.02,0.64,73,10
0.41000000000000003,0.23,0.36,60,60
0.0,0.16,0.84,104,90
0.5700000000000001,0.22,0.21,54,20
0.07,0.53,0.41000000000000003,71,70
0.5700000000000001,0.05,0.38,109,90
0.01,0.25,0.75,107,130
0.58,0.22,0.2,80,10
0.27,0.33,0.4,61,80
0.17,0.3,0.52,51,50
0.52,0.22,0.27,59,40
0.22,0.2,0.58,101,120
0.8300000000000001,0.01,0.16,77,90
0.54,0.22,0.24,84,100
0.49,0.41000000000000003,0.1,78,120
0.34,0.17,0.49,89,30
0.27,0.09,0.64,40,30
0.23,0.14,0.63,80,60
0.47000000000000003,0.26,0.27,91,30
0.79,0.07,0.13,61,100
0.05,0.19,0.76,95,130
0.19,0.08,0.74,64,50
0.48,0.13,0.39,53,70
0.18,0.58,0.24,110,70
0.38,0.05,0.5700000000000001,100,90
0.45,0.29,0.26,71,80
0.54,0.03,0.43,104,110
0.11,0.3,0.59,88,40
0.42,0.18,0.4,70,10
0.21,0.32,0.48,67,110
0.37,0.38,0.25,100,10
0.6900000000000001,0.09,0.22,52,40
0.27,0.28,0.45,101,120
0.43,0.3,0.27,109,30
0.53,0.16,0.3,57,90
0.43,0.22,0.35000000000000003,72,130
0.49,0.01,0.51,78,50
0.25,0.29,0.46,107,110
0.53,0.4,0.07,69,50
0.21,0.24,0.55,47,90
0.47000000000000003,0.04,0.49,61,20
0.46,0.43,0.1,81,30
0.15,0.2,0.64,105,50
0.54,0.35000000000000003,0.11,90,10
0.56,0.34,0.1,109,20
0.19,0.44,0.37,63,110
0.14,0.19,0.67,55,110
0.18,0.28,0.54,78,130
0.84,0.08,0.08,44,30
0.58,0.32,0.1,69,80
0.52,0.3,0.18,102,40
0.34,0.24,0.42,68,40
0.48,0.22,0.3,62,60
0.49,0.25,0.26,109,20
0.23,0.31,0.46,79,20
0.55,0.4,0.05,57,130
0.3,0.27,0.43,96,50
0.53,0.1,0.36,104,120
0.2,0.21,0.59,65,60
0.38,0.44,0.18,70,90
0.26,0.19,0.55,89,70
0.02,0.24,0.73,71,70
0.09,0.35000000000000003,0.56,44,20
0.27,0.35000000000000003,0.38,68,100
0.86,0.1,0.04,93,40
0.35000000000000003,0.38,0.27,77,80
0.63,0.08,0.29,100,100
0.36,0.3,0.34,102,70
0.41000000000000003,0.02,0.5700000000000001,68,20
0.44,0.04,0.53,67,50
0.1,0.38,0.52,74,90
0.19,0.4,0.41000000000000003,87,120
0.36,0.23,0.4,75,40
0.09,0.28,0.63,47,120
0.16,0.06,0.78,85,80
0.25,0.28,0.46,56,70
0.47000000000000003,0.09,0.44,77,30
0.42,0.39,0.19,54,80
0.48,0.1,0.41000000000000003,43,60
0.41000000000000003,0.24,0.34,105,30
0.52,0.15,0.33,91,100
0.38,0.2,0.41000000000000003,40,110
0.5700000000000001,0.31,0.12,56,60
0.64,0.35000000000000003,0.01,60,10
0.48,0.36,0.16,99,100
0.52,0.19,0.29,55,70
0.05,0.3,0.65,96,110
0.17,0.37,0.46,87,10
0.38,0.26,0.35000000000000003,59,90
0.09,0.44,0.47000000000000003,60,90
0.28,0.15,0.5700000000000001,101,20
0.67,0.1,0.23,58,110
0.13,0.32,0.55,78,80
0.35000000000000003,0.21,0.44,53,50
0.18,0.42,0.39,50,20
0.49,0.24,0.27,62,100
0.56,0.28,0.16,63,10
0.37,0.24,0.39,43,40
0.4,0.24,0.37,84,100
0.06,0.11,0.8300000000000001,98,80
0.52,0.08,0.4,71,30
0.1,0.43,0.47000000000000003,97,120
0.16,0.59,0.25,100,80
0.37,0.29,0.33,76,70
0.45,0.2,0.35000000000000003,51,90
0.36,0.3,0.34,51,60
0.34,0.15,0.51,107,40
0.26,0.29,0.46,50,30
0.5700000000000001,0.22,0.21,49,60
0.49,0.09,0.42,104,60
0.48,0.27,0.25,105,110
0.63,0.34,0.03,82,10
0.27,0.44,0.29,90,90
0.31,0.25,0.44,85,90
0.25,0.27,0.48,80,30
0.32,0.06,0.63,96,50
0.01,0.15,0.84,87,40
0.21,0.45,0.35000000000000003,104,90
0.7000000000000001,0.18,0.12,98,60
0.21,0.29,0.51,107,60
0.56,0.01,0.43,40,60
0.49,0.23,0.28,50,90
0.37,0.27,0.36,106,100
0.44,0.07,0.5,50,100
0.18,0.5,0.32,55,30
0.66,0.22,0.12,93,100
0.29,0.23,0.47000000000000003,57,80
0.46,0.02,0.52,59,90
0.36,0.12,0.52,73,70
0.48,0.41000000000000003,0.11,74,60
0.12,0.54,0.34,45,130
0.72,0.09,0.19,97,10
0.62,0.19,0.18,89,30
0.19,0.19,0.62,59,30
0.5700000000000001,0.08,0.35000000000000003,63,100
0.59,0.03,0.38,107,70
0.23,0.24,0.53,88,90
0.29,0.39,0.32,94,120
0.36,0.15,0.49,96,120
0.37,0.5,0.13,63,110
0.64,0.03,0.32,66,90
0.04,0.27,0.6900000000000001,69,70
0.31,0.19,0.5,84,60
0.35000000000000003,0.14,0.51,47,10
0.42,0.22,0.35000000000000003,58,130
0.53,0.4,0.07,107,120
0.31,0.23,0.47000000000000003,86,10
0.02,0.37,0.61,75,20
0.25,0.41000000000000003,0.34,91,30
0.22,0.24,0.54,42,70
0.12,0.04,0.84,92,70
0.34,0.29,0.37,88,70
0.14,0.21,0.65,77,90
0.17,0.34,0.49,69,30
0.23,0.31,0.45,108,60
0.41000000000000003,0.05,0.54,63,30
0.36,0.28,0.36,66,100
0.8200000000000001,0.09,0.09,45,40
0.38,0.32,0.3,88,110
0.04,0.21,0.76,101,90
0.28,0.49,0.24,71,80
0.64,0.31,0.05,84,30
0.13,0.43,0.44,89,110
0.6900000000000001,0.09,0.22,73,30
0.26,0.15,0.58,61,20
0.28,0.2,0.52,93,130
0.63,0.0,0.37,67,70
0.55,0.14,0.32,40,40
0.51,0.13,0.36,59,20
0.63,0.32,0.05,50,80
0.03,0.41000000000000003,0.56,59,110
0.56,0.05,0.39,65,30
0.64,0.15,0.21,42,120
0.28,0.09,0.63,106,20
0.8200000000000001,0.13,0.05,109,20
0.38,0.25,0.38,78,10
0.48,0.01,0.52,96,20
0.79,0.0,0.21,64,50
0.53,0.14,0.33,90,40
0.52,0.36,0.12,46,80
0.56,0.22,0.21,63,70
0.41000000000000003,0.4,0.19,110,110
0.19,0.56,0.25,53,30
0.43,0.18,0.39,72,30
0.19,0.01,0.8,69,60
0.17,0.41000000000000003,0.43,96,90
0.48,0.04,0.48,106,20
0.62,0.19,0.19,41,10
0.35000000000000003,0.49,0.16,72,110
0.37,0.2,0.43,43,100
0.47000000000000003,0.26,0.28,74,120
0.6900000000000001,0.02,0.29,66,120
0.32,0.2,0.48,89,40
0.77,0.02,0.2,83,50
0.01,0.41000000000000003,0.5700000000000001,76,100
0.44,0.21,0.35000000000000003,57,10
0.17,0.4,0.43,73,80
0.42,0.16,0.43,46,80
0.43,0.24,0.33,72,20
0.66,0.16,0.18,58,120
0.32,0.08,0.59,47,70
0.52,0.03,0.45,86,30
0.2,0.28,0.52,97,40
0.54,0.14,0.32,46,20
0.34,0.3,0.35000000000000003,59,130
0.13,0.07,0.8,58,120
0.63,0.01,0.36,87,10
0.47000000000000003,0.01,0.52,56,40
0.19,0.28,0.53,75,20
0.36,0.0,0.64,91,70
0.07,0.27,0.67,100,50
0.71,0.09,0.2,57,10
0.04,0.5,0.46,57,40
0.17,0.23,0.6,99,70
0.34,0.44,0.22,48,30
0.09,0.46,0.45,97,40
0.62,0.33,0.04,70,50
0.25,0.33,0.42,52,100
0.56,0.33,0.12,75,120
0.56,0.25,0.19,62,120
0.54,0.38,0.08,83,110
0.38,0.26,0.36,57,40
0.11,0.41000000000000003,0.48,59,10
0.51,0.15,0.34,64,20
0.44,0.21,0.35000000000000003,58,130
0.43,0.18,0.39,51,40
0.7000000000000001,0.14,0.16,87,20
0.02,0.31,0.67,63,60
0.29,0.31,0.4,80,40
0.47000000000000003,0.33,0.21,69,130
0.19,0.44,0.37,64,70
0.16,0.18,0.65,73,120
0.72,0.19,0.08,74,10
0.31,0.22,0.47000000000000003,68,80
0.22,0.31,0.47000000000000003,72,50
0.47000000000000003,0.05,0.48,42,90
0.37,0.32,0.32,102,80
0.35000000000000003,0.26,0.39,83,10
0.29,0.12,0.59,43,40
0.09,0.27,0.64,85,120
0.38,0.16,0.46,61,60
0.26,0.3,0.44,93,90
0.3,0.42,0.28,68,70
0.07,0.02,0.91,52,20
0.19,0.24,0.5700000000000001,65,20
0.53,0.13,0.34,74,80
0.38,0.23,0.4,45,20
0.53,0.33,0.14,72,40
0.08,0.0,0.92,107,120
0.5,0.09,0.42,87,80
0.37,0.15,0.48,51,100
0.36,0.0,0.64,77,50
0.3,0.27,0.44,64,20
0.59,0.16,0.25,44,110
0.37,0.23,0.4,75,60
0.2,0.16,0.65,83,80
0.61,0.36,0.03,89,60
0.55,0.29,0.16,99,80
0.37,0.4,0.22,82,50
0.11,0.34,0.55,60,90
0.25,0.26,0.48,64,130
0.72,0.26,0.02,50,90
0.27,0.08,0.65,104,50
0.12,0.5700000000000001,0.31,100,110
0.28,0.29,0.43,68,110
0.51,0.24,0.25,44,120
0.51,0.35000000000000003,0.15,103,120
0.41000000000000003,0.19,0.4,42,60
0.55,0.12,0.33,91,110
0.52,0.09,0.39,84,20
0.26,0.07,0.68,102,40
0.43,0.15,0.43,47,80
0.76,0.19,0.05,63,100
0.26,0.45,0.28,42,30
0.17,0.33,0.49,109,80
0.54,0.29,0.17,77,90
0.62,0.16,0.22,91,20
0.51,0.45,0.04,103,110
0.18,0.3,0.51,41,80
0.29,0.2,0.5,55,50
0.59,0.29,0.12,56,120
0.37,0.3,0.34,76,10
0.22,0.59,0.19,67,60
0.74,0.14,0.12,86,40
0.39,0.3,0.31,88,110
0.03,0.42,0.54,67,40
0.48,0.25,0.28,60,10
0.61,0.14,0.25,40,130
0.12,0.45,0.43,66,50
0.42,0.3,0.29,85,80
0.15,0.14,0.71,65,90
0.22,0.34,0.44,43,110
0.24,0.5,0.27,67,80
0.84,0.14,0.02,92,60
0.48,0.2,0.32,43,120
0.62,0.31,0.07,84,40
0.53,0.1,0.37,106,70
0.21,0.24,0.55,77,80
0.25,0.44,0.31,83,50
0.66,0.14,0.21,95,120
0.05,0.12,0.8300000000000001,92,60
0.91,0.03,0.06,87,20
0.12,0.26,0.61,77,50
0.58,0.33,0.09,69,130
0.32,0.42,0.26,99,40
0.23,0.17,0.6,94,70
0.25,0.26,0.49,69,50
0.34,0.28,0.37,77,50
0.12,0.26,0.62,64,30
0.5,0.04,0.46,48,70
0.26,0.48,0.26,94,30
0.36,0.23,0.4,93,90
0.45,0.45,0.1,77,20
0.71,0.0,0.29,53,30
0.5700000000000001,0.39,0.04,106,40
0.84,0.15,0.01,110,50
0.5700000000000001,0.37,0.06,64,20
0.38,0.14,0.48,72,10
0.23,0.43,0.34,56,70
0.6900000000000001,0.05,0.26,78,50
0.44,0.1,0.47000000000000003,49,90
0.45,0.17,0.38,66,90
0.23,0.09,0.67,103,40
0.35000000000000003,0.27,0.38,64,20
0.55,0.44,0.01,56,80
0.41000000000000003,0.34,0.24,70,50
0.41000000000000003,0.28,0.31,87,100
0.6,0.22,0.18,87,20
0.39,0.33,0.28,82,80
0.55,0.4,0.04,67,100
0.54,0.4,0.06,65,110
0.19,0.52,0.3,105,80
0.3,0.31,0.38,103,100
0.41000000000000003,0.35000000000000003,0.24,83,60
0.52,0.1,0.38,53,110
0.46,0.38,0.16,72,80
0.29,0.04,0.67,106,120
0.44,0.26,0.3,72,60
0.52,0.13,0.35000000000000003,49,70
0.09,0.14,0.78,74,110
0.34,0.08,0.59,40,10
0.46,0.38,0.16,69,20
0.14,0.46,0.39,76,90
0.54,0.08,0.38,92,30
0.15,0.09,0.75,93,20
0.18,0.55,0.27,63,40
0.42,0.25,0.33,102,120
0.6900000000000001,0.1,0.21,90,80
0.7000000000000001,0.05,0.26,42,70
0.11,0.38,0.52,74,120
0.21,0.41000000000000003,0.38,82,70
0.1,0.2,0.7000000000000001,103,100
0.53,0.22,0.25,68,20
0.38,0.09,0.53,63,30
0.02,0.31,0.67,108,10
0.35000000000000003,0.13,0.52,82,50
0.29,0.06,0.65,46,110
0.32,0.34,0.34,63,120
0.43,0.43,0.15,94,90
0.62,0.36,0.02,95,100
0.36,0.33,0.31,91,40
0.52,0.16,0.32,69,10
0.46,0.23,0.32,106,60
0.13,0.27,0.6,63,40
0.78,0.2,0.02,57,30
0.53,0.23,0.24,102,50
0.36,0.25,0.39,55,120
0.35000000000000003,0.17,0.48,70,10
0.21,0.5700000000000001,0.22,67,60
0.43,0.24,0.33,43,70
0.51,0.3,0.18,87,40
0.46,0.22,0.32,109,120
0.64,0.35000000000000003,0.01,92,20
0.18,0.34,0.48,93,70
0.28,0.1,0.63,58,80
0.46,0.12,0.41000000000000003,72,110
0.4,0.22,0.39,46,70
0.08,0.24,0.68,104,40
0.17,0.37,0.46,88,120
0.39,0.36,0.25,74,110
0.7000000000000001,0.03,0.27,67,10
0.14,0.37,0.5,47,50
0.01,0.22,0.77,91,50
0.39,0.19,0.42,104,90
0.33,0.18,0.49,60,50
0.4,0.36,0.24,103,120
0.56,0.42,0.02,84,30
0.46,0.09,0.45,58,60
0.08,0.35000000000000003,0.5700000000000001,103,10
0.54,0.06,0.4,68,120
0.27,0.02,0.72,58,100
0.53,0.24,0.23,106,50
0.29,0.25,0.45,50,90
0.67,0.0,0.33,50,20
0.39,0.17,0.45,57,130
0.35000000000000003,0.22,0.43,99,20
0.36,0.25,0.39,86,80
0.33,0.12,0.54,86,120
0.39,0.47000000000000003,0.15,79,20
0.31,0.01,0.67,71,70
0.27,0.27,0.46,68,80
0.48,0.24,0.28,77,40
0.24,0.56,0.2,62,110
0.5700000000000001,0.41000000000000003,0.02,70,110
0.1,0.3,0.61,89,20
0.24,0.46,0.29,102,20
0.35000000000000003,0.25,0.4,102,50
0.53,0.08,0.4,71,90
0.42,0.07,0.51,62,40
0.23,0.23,0.54,96,50
0.16,0.07,0.77,71,40
0.33,0.28,0.39,83,50
0.4,0.12,0.48,109,40
0.28,0.45,0.27,93,90
0.32,0.16,0.51,42,30
0.72,0.05,0.23,85,100
0.08,0.53,0.39,49,110
0.24,0.25,0.52,72,10
0.47000000000000003,0.5,0.02,106,90
0.11,0.24,0.64,82,120
0.36,0.21,0.43,105,100
0.52,0.45,0.02,81,110
0.3,0.24,0.46,46,80
0.46,0.04,0.5,98,100
0.27,0.26,0.47000000000000003,88,20
0.3,0.31,0.39,91,40
0.45,0.14,0.41000000000000003,79,20
0.62,0.04,0.35000000000000003,89,100
0.29,0.27,0.44,65,130
0.68,0.32,0.0,101,60
0.43,0.23,0.34,86,50
0.08,0.37,0.55,49,90
0.4,0.32,0.28,69,100
0.22,0.34,0.44,75,110
0.2,0.23,0.5700000000000001,42,70
0.23,0.27,0.49,95,60
0.39,0.08,0.53,77,20
0.16,0.49,0.35000000000000003,62,120
0.37,0.37,0.26,100,30
0.51,0.26,0.23,110,40
0.1,0.53,0.37,66,10
0.49,0.32,0.19,72,40
0.54,0.31,0.15,89,100
0.53,0.47000000000000003,0.0,93,10
0.39,0.17,0.44,44,30
0.35000000000000003,0.14,0.51,66,70
0.48,0.02,0.5,65,50
0.64,0.12,0.25,49,30
0.38,0.06,0.56,101,80
0.46,0.3,0.25,82,110
0.31,0.54,0.15,103,120
0.53,0.42,0.05,58,130
0.18,0.2,0.63,106,120
0.48,0.18,0.34,103,20
0.44,0.09,0.47000000000000003,100,70
0.48,0.04,0.48,73,110
0.4,0.22,0.38,73,40
0.36,0.54,0.1,57,80
0.52,0.22,0.26,75,30
0.28,0.59,0.14,42,40
0.37,0.28,0.34,43,20
0.14,0.31,0.56,46,80
0.61,0.31,0.08,62,30
0.48,0.13,0.39,41,80
0.4,0.28,0.32,60,50
0.12,0.49,0.39,101,60
0.38,0.34,0.28,92,20
0.61,0.17,0.22,82,110
0.88,0.08,0.04,58,10
0.03,0.11,0.87,86,90
0.6,0.32,0.08,45,10
0.61,0.28,0.1,109,110
0.24,0.28,0.48,72,90
0.23,0.19,0.58,100,60
0.28,0.46,0.26,75,100
0.4,0.52,0.07,92,70
0.07,0.28,0.65,99,60
0.26,0.11,0.63,110,80
0.15,0.19,0.66,89,120
0.56,0.34,0.1,104,100
0.23,0.0,0.77,82,100
0.02,0.46,0.53,87,30
0.53,0.41000000000000003,0.06,54,70
0.59,0.25,0.17,87,50
0.22,0.3,0.48,90,130
0.36,0.21,0.43,50,110
0.16,0.33,0.51,104,110
0.02,0.41000000000000003,0.5700000000000001,56,60
0.68,0.07,0.25,101,100
0.6900000000000001,0.13,0.18,61,100
0.64,0.18,0.19,44,110
0.37,0.05,0.58,106,70
0.4,0.26,0.34,64,90
0.4,0.56,0.04,103,100
0.6,0.29,0.11,79,40
0.14,0.06,0.79,66,60
0.53,0.12,0.34,61,20
0.19,0.47000000000000003,0.34,57,60
0.8200000000000001,0.08,0.1,71,30
0.41000000000000003,0.38,0.21,87,120
0.51,0.11,0.38,68,20
0.5,0.04,0.46,91,90
0.28,0.21,0.51,55,120
0.6,0.27,0.14,101,80
0.42,0.12,0.45,86,10
0.26,0.5,0.24,51,40
0.46,0.07,0.47000000000000003,87,40
0.58,0.07,0.36,52,10
0.05,0.18,0.77,105,40
0.2,0.36,0.43,65,80
0.47000000000000003,0.15,0.38,87,90
0.5700000000000001,0.06,0.36,59,90
0.18,0.34,0.48,78,80
0.33,0.14,0.53,88,80
0.32,0.29,0.4,67,120
0.59,0.12,0.29,90,120
0.38,0.24,0.38,68,20
0.08,0.24,0.6900000000000001,60,110
0.33,0.16,0.51,56,110
0.56,0.23,0.21,95,90
0.64,0.2,0.16,91,60
0.61,0.06,0.33,68,60
0.59,0.13,0.28,78,10
0.45,0.03,0.52,70,120
0.22,0.33,0.45,81,60
0.5,0.07,0.43,70,100
0.52,0.1,0.39,97,80
0.78,0.03,0.19,64,50
0.8,0.06,0.13,105,20
0.02,0.22,0.76,76,40
0.32,0.53,0.15,64,70
0.11,0.49,0.41000000000000003,82,40
0.75,0.15,0.1,71,40
0.24,0.25,0.51,65,100
0.37,0.17,0.45,57,50
0.29,0.23,0.48,107,10
0.04,0.21,0.76,92,20
0.27,0.39,0.33,63,30
0.54,0.06,0.4,50,30
0.08,0.33,0.59,75,120
0.52,0.37,0.11,75,60
0.32,0.26,0.43,68,110
0.17,0.0,0.8300000000000001,76,10
0.45,0.26,0.29,43,50
0.44,0.43,0.14,49,80
0.41000000000000003,0.17,0.41000000000000003,45,70
0.37,0.07,0.56,43,60
0.45,0.18,0.37,49,60
0.49,0.43,0.08,89,110
0.3,0.29,0.41000000000000003,65,120
0.25,0.11,0.64,95,50
0.25,0.3,0.45,71,30
0.75,0.05,0.19,98,90
0.33,0.13,0.54,72,10
0.35000000000000003,0.29,0.36,52,30
0.48,0.17,0.35000000000000003,83,50
0.42,0.33,0.25,101,120
0.33,0.2,0.47000000000000003,82,60
0.64,0.19,0.17,94,50
0.39,0.28,0.33,73,100
0.35000000000000003,0.1,0.56,65,40
0.59,0.06,0.35000000000000003,79,20
0.44,0.31,0.25,91,120
0.46,0.1,0.44,68,110
0.5,0.15,0.35000000000000003,89,60
0.31,0.18,0.51,86,50
0.73,0.02,0.25,58,70
0.53,0.18,0.29,69,70
0.21,0.41000000000000003,0.38,58,110
0.5700000000000001,0.28,0.15,70,100
0.33,0.24,0.44,50,80
0.71,0.11,0.18,108,20
0.6,0.16,0.24,88,80
0.32,0.35000000000000003,0.33,110,110
0.4,0.22,0.39,88,80
0.28,0.29,0.43,56,30
0.58,0.07,0.35000000000000003,90,40
0.22,0.24,0.54,94,70
0.34,0.08,0.58,52,30
0.58,0.3,0.12,95,20
0.85,0.15,0.01,57,90
0.34,0.28,0.38,46,40
0.34,0.25,0.41000000000000003,71,130
0.44,0.31,0.25,41,70
0.33,0.1,0.58,48,50
0.5700000000000001,0.43,0.0,53,10
0.09,0.13,0.77,74,50
0.21,0.21,0.58,68,90
0.65,0.14,0.21,50,70
0.53,0.26,0.21,74,110
0.71,0.23,0.06,68,40
0.16,0.35000000000000003,0.49,106,30
0.32,0.46,0.22,100,110
0.4,0.03,0.56,64,80
0.5,0.25,0.25,58,50
0.12,0.45,0.43,80,80
0.17,0.58,0.26,61,110
0.07,0.47000000000000003,0.46,48,20
0.49,0.24,0.27,85,40
0.65,0.28,0.07,59,100
0.59,0.29,0.12,83,20
0.48,0.17,0.35000000000000003,102,120
0.25,0.29,0.47000000000000003,52,80
0.13,0.01,0.87,105,60
0.41000000000000003,0.33,0.26,87,40
0.12,0.41000000000000003,0.47000000000000003,108,100
0.34,0.39,0.27,46,90
0.48,0.09,0.43,65,90
0.4,0.13,0.46,62,120
0.19,0.27,0.54,44,20
0.01,0.54,0.46,109,110
0.02,0.18,0.8,58,100
0.22,0.21,0.5700000000000001,81,40
0.53,0.26,0.21,52,90
0.38,0.24,0.38,83,40
0.34,0.25,0.42,62,10
0.35000000000000003,0.25,0.4,43,60
0.8,0.13,0.06,87,30
0.62,0.04,0.34,41,120
0.46,0.0,0.54,58,100
0.33,0.47000000000000003,0.2,83,80
0.36,0.42,0.22,80,120
0.51,0.25,0.24,110,120
0.7000000000000001,0.02,0.28,101,10
0.41000000000000003,0.24,0.34,57,50
0.27,0.14,0.6,86,10
0.31,0.22,0.46,56,20
0.38,0.19,0.42,96,100
0.58,0.25,0.17,81,40
0.63,0.29,0.08,80,20
0.66,0.22,0.11,52,100
0.52,0.11,0.36,54,50
0.61,0.15,0.24,64,10
0.0,0.38,0.62,64,70
0.22,0.4,0.38,61,120
0.28,0.36,0.37,86,40
0.45,0.1,0.45,94,20
0.62,0.07,0.31,47,20
0.34,0.29,0.37,104,80
0.3,0.2,0.49,65,40
0.09,0.26,0.65,73,80
0.06,0.12,0.8200000000000001,42,80
0.67,0.08,0.26,106,30
0.46,0.12,0.42,78,80
0.23,0.41000000000000003,0.36,68,60
0.12,0.54,0.34,90,100
0.5,0.1,0.4,59,100
0.56,0.18,0.26,58,90
0.35000000000000003,0.23,0.42,102,80
0.6900000000000001,0.16,0.15,106,100
0.08,0.12,0.8,46,10
0.5,0.16,0.35000000000000003,103,100
0.42,0.28,0.3,110,60
0.8,0.07,0.13,74,110
0.38,0.34,0.28,43,100
0.17,0.35000000000000003,0.49,75,50
0.06,0.04,0.9,101,110
0.6,0.05,0.35000000000000003,105,10
0.04,0.21,0.75,58,40
0.14,0.46,0.4,95,90
0.54,0.18,0.28,106,20
0.27,0.32,0.4,107,110
0.22,0.22,0.56,96,90
0.23,0.22,0.55,71,20
0.85,0.05,0.1,53,100
0.56,0.2,0.24,99,110
0.66,0.15,0.2,80,120
0.41000000000000003,0.06,0.53,103,60
0.54,0.4,0.06,91,80
0.31,0.33,0.36,87,40
0.54,0.14,0.32,87,110
0.33,0.24,0.43,89,100
0.75,0.19,0.07,61,110
0.4,0.26,0.34,46,20
0.53,0.28,0.19,73,90
0.66,0.13,0.22,72,70
0.41000000000000003,0.21,0.38,73,100
0.02,0.22,0.76,84,40
0.43,0.43,0.14,52,50
0.24,0.1,0.66,63,90
0.37,0.32,0.32,53,30
0.12,0.29,0.59,86,110
0.03,0.58,0.39,41,80
0.38,0.24,0.38,99,60
0.66,0.18,0.16,78,20
0.08,0.1,0.8300000000000001,95,30
0.52,0.32,0.16,62,90
0.32,0.39,0.29,82,60
0.77,0.15,0.08,97,30
0.46,0.29,0.24,102,30
0.36,0.5,0.15,72,30
0.39,0.34,0.28,41,40
0.58,0.03,0.39,57,50
0.26,0.16,0.59,47,60
0.22,0.17,0.61,76,30
0.51,0.02,0.47000000000000003,73,110
0.64,0.1,0.26,104,10
0.46,0.27,0.27,41,30
0.3,0.25,0.45,43,80
0.56,0.41000000000000003,0.03,58,80
0.81,0.14,0.06,78,10
0.52,0.05,0.44,109,130
0.03,0.23,0.74,68,60
0.8200000000000001,0.17,0.01,98,110
0.68,0.15,0.16,97,120
0.37,0.18,0.45,59,50
0.26,0.29,0.45,85,50
0.55,0.25,0.19,104,20
0.58,0.24,0.18,99,20
0.24,0.43,0.33,42,110
0.34,0.31,0.35000000000000003,99,70
0.58,0.33,0.09,81,50
0.47000000000000003,0.23,0.3,52,100
0.1,0.26,0.64,48,10
0.62,0.2,0.19,88,50
0.2,0.25,0.55,109,110
0.59,0.01,0.39,90,30
0.22,0.16,0.63,106,80
0.55,0.25,0.2,68,100
0.37,0.26,0.37,90,30
0.21,0.25,0.54,97,60
0.29,0.29,0.43,95,30
0.23,0.25,0.52,108,120
0.4,0.24,0.36,104,110
0.75,0.15,0.1,52,100
0.47000000000000003,0.52,0.01,64,30
0.74,0.0,0.26,45,10
0.67,0.07,0.26,85,30
0.56,0.33,0.11,63,60
0.19,0.5,0.31,105,130
0.45,0.02,0.53,54,30
0.05,0.43,0.52,92,20
0.23,0.3,0.48,80,90
0.5,0.33,0.17,58,40
0.17,0.44,0.39,55,110
0.56,0.38,0.06,88,110
0.37,0.23,0.4,45,40
0.41000000000000003,0.24,0.35000000000000003,109,60
0.42,0.3,0.28,72,30
0.16,0.38,0.46,100,110
0.35000000000000003,0.1,0.55,58,80
0.49,0.18,0.33,105,120
0.38,0.31,0.31,41,10
0.03,0.42,0.55,54,110
0.0,0.32,0.68,66,40
0.5700000000000001,0.01,0.41000000000000003,94,120
0.43,0.4,0.17,101,20
0.56,0.2,0.24,91,90
0.19,0.45,0.36,70,100
0.73,0.25,0.02,41,60
0.62,0.24,0.13,95,70
0.63,0.0,0.37,61,90
0.41000000000000003,0.38,0.21,72,10
0.62,0.34,0.04,59,100
0.58,0.3,0.11,63,100
0.1,0.55,0.36,105,40
0.63,0.08,0.29,72,110
0.54,0.17,0.29,43,60
0.35000000000000003,0.3,0.35000000000000003,70,70
0.09,0.42,0.49,71,20
0.36,0.32,0.31,52,40
0.51,0.3,0.2,103,90
0.47000000000000003,0.31,0.21,40,70
0.6,0.37,0.03,109,50
0.62,0.14,0.24,66,20
0.8,0.02,0.17,74,130
0.3,0.15,0.55,63,50
0.01,0.47000000000000003,0.52,57,50
0.43,0.28,0.29,80,40
0.41000000000000003,0.24,0.34,62,30
0.48,0.24,0.28,101,30
0.43,0.45,0.12,103,20
0.29,0.5700000000000001,0.14,110,50
0.46,0.25,0.28,70,70
0.38,0.17,0.45,53,80
0.47000000000000003,0.15,0.38,71,40
0.13,0.41000000000000003,0.45,103,110
0.54,0.16,0.29,47,60
0.3,0.08,0.63,84,120
0.35000000000000003,0.29,0.36,99,70
0.38,0.47000000000000003,0.15,43,60
0.5,0.16,0.35000000000000003,104,110
0.46,0.36,0.18,78,80
0.26,0.09,0.65,77,70
0.21,0.34,0.45,96,70
0.56,0.44,0.0,55,80
0.6,0.15,0.26,76,60
0.53,0.37,0.1,103,120
0.74,0.08,0.18,74,70
0.44,0.27,0.29,46,50
0.61,0.29,0.1,73,40
0.43,0.28,0.3,79,50
0.06,0.08,0.86,62,100
0.18,0.3,0.51,80,80
0.38,0.21,0.41000000000000003,86,10
0.07,0.0,0.93,49,120
0.22,0.26,0.52,98,60
0.43,0.04,0.53,67,100
0.45,0.05,0.5,64,20
0.54,0.34,0.12,86,130
0.52,0.11,0.38,46,30
0.68,0.11,0.21,105,120
0.5,0.1,0.41000000000000003,107,120
0.48,0.1,0.42,44,40
0.37,0.04,0.59,93,30
0.04,0.34,0.63,58,60
0.68,0.03,0.29,57,10
