,SMILES
5812,Cc1cc(OC(C(=O)C(C)(C)C)C2CCC3C4C(=O)CC5CCCCC5(C)C4CC(=O)C23C)n2nc(N)c(N=Nc3ccccc3)c2n1
5813,CCC(C)N=C(C)c1c(O)c2ccccc2n(C2OC(c3cnnc3)C(Oc3cc(C)nc4c(N=Nc5ccc(Cl)cc5)c(N)nn34)C2Oc2nnc3n2NCS3)c1=O
5814,Cc1nc(Oc2c(C3CCC4(C)C(CC(=O)C5C6CCC(=O)C6(C)CCC54)C3)n(OOC3CCC4C5C(C)CC6CC(=O)CCC6(C)C5CCC34C)c3ccc(OC(=O)C(C)CCC(=O)O)cc23)sc1N=Nc1ccc(F)cc1
5815,CC1=NN(N2N=C(C)C(c3cc4ccccc4oc3=S)C2=O)C(=O)C1=NNc1cccc(O)c1
5816,ClC(Cl)C(Br)C(Br)CCC(Br)C(Br)Sc1ccccc1
5817,CCC(C(C(=O)O)C(C)C12ON1c1ccccc1C2=O)C(C)(C)C(=O)O
5818,Cc1c(C)n(C(=O)N2N=C(C(=O)c3cc4c(cc3N(=O)O)CCC(C)N4)C(Cl)(n3c(N)cc(=O)n(C)c3=O)C2=O)c2ccccc12
5819,CC(C)C(C(=O)O)C(=O)C1=NN(n2nc(N)c3nc4ccccc4nc32)C(=O)C1(Br)Nc1ccccc1C#Cc1ccccc1
5820,CC1=NNC(=O)C1c1noc(Oc2cc(Cl)c(Cl)cc2Cl)c1S(O)(O)c1ccccc1
5821,CC(C)C(N)C(=O)CC1=CCC2C3CCC4CC(Oc5ncnc6c5cnn6C)CCC4(C)C3CCC12C
5822,CC(=O)C(=NNc1cccc(-c2ccc(OC3(c4ccccc4)Cc4ccccc43)o2)c1)C(=O)C(F)(F)F
5823,C=C1C(=O)C23C(OOCC(=O)O)CC4C(C)(C)CCC(OOC5CCC6(C)C7CCC8(C)C(=O)CCC8C7C(=O)CC6(C)C5)C4(C)C2C(ONc2cccnc2)CC12OC(C)(C)OC23
5824,Cn1c(=O)c2c(ncn2C(=O)C#Cc2cccc(C#CC(=O)C3CCC4C5C(O)CC6CC(O)CCC6(C)C5CC(O)C34C)c2)n(C)c1=O
5825,Cc1ccc(C)c2c1CCCC2Oc1ccc(N=Nc2ccc(ONc3cccc4ccccc34)cc2)cc1
5826,O=C1CCc2cc(C3CCc4ccccc4N3CBr)ccc2N1
5827,Cc1cc(OS(O)(O)c2cccc(-c3noc4c3C(=O)CC(C)(C)C4)c2)cc2c1C(=O)C2
5828,CC(=Nc1ccc(N=Nc2ccccc2)cc1)c1c(O)c2ccccc2n(OC2C(C)C(=O)OC(c3ncc(C)cn3)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(O)C(ONc3cccc(C)n3)C2C)c1=O
5829,CC(=Nc1cccc(N)c1)c1c(O)c2ccccc2n(N(Nc2ccc(S(O)(O)c3ccc(N)cc3)cc2)c2ccccn2)c1=O
5830,CC1=C(C)C(C(CNNc2onc(C)c2C)Cn2ccnc2C)N=N1
5831,CC(C)CCOCC(CC(=O)n1c(=O)sc2ccccc21)C(=O)C1NC2=C(C1=O)C(c1ccc(Br)cc1)c1c(c3ccccc3oc1=O)O2
5832,CC1(CC(=O)C(CCC(=O)C(=O)O)=NNc2ccc(N(=O)O)cc2)CCC2=C1CCC1C2CCC2(C)CC(O)CCC12C
5833,Cc1cc(C)cc(C2(O)CCC3(C)C(CCC4C5CCC(CC6CCN(C)C6)C5(C)CCC43)C2)c1
5834,CC1(C)C2CCC1(C)C(O)C2C(c1cc(N(=O)O)cc(N(=O)O)c1)N1CCC=C1C(=O)O
5835,CC12CCC3C(C(OSCC(=O)O)C(Br)C4CCCCC43C)C1CCC2c1csc(C(C#N)=NNc2cc(Cl)c(Cl)cc2Cl)n1
5836,CC1=NC(c2ccc(N=C(C#N)c3ccc(C(C#N)=Nc4ccc(C(C)CCCO)cc4)cc3)cc2)C(=O)O1
5837,Cc1cc(-c2ccc(Br)c(C)c2-c2ccccc2N(=O)O)n2nc(N)c(N=Nc3ccccc3Cl)c2n1
5838,Cn1c(NCC(=NON2NC(=O)CC2=O)c2ccccc2)cc(=O)n(C)c1=O
5839,OCC(O)C(CC(F)(F)F)c1ccccc1Br
5840,CC(=O)n1c(-c2c(N3NC(=O)C(=C4SC=C(c5ccccc5)S4)C3=O)cccc2N(=O)O)c(O)c2ccc(N(=O)O)cc21
5841,O=C1NN=C(C(F)(F)F)C1=NNc1cc(N2N=C(c3ccccc3)C(Cc3ccncc3)C2=O)nn1
5842,O=C(O)Cc1coc(-c2ccc3c(=O)n4ccccc4cc3c2)c1S(O)(O)c1ccccc1
5843,CCC(C(=O)NCc1c(O)c2cccc(C)c2nc1=O)c1ccc2cc3ccccc3cc2c1
5844,CC(O)CCc1cc2ccnc(Cc3nnc(S)n3N=Cc3ccc(F)cc3)c2cc1O
5845,CC(Nc1cccc2c(C#N)cccc12)C(=O)c1cc2c(cc1O)C(C)NCC2
5846,CC1(C)C(=O)OC2=C(CCCC2)C1C(NC1CC(=O)NC(=O)C1)C(=O)O
5847,CC1=Nc2ccccc2Nc2c1c(=O)n(CCCCCCN1NC(=O)C(N=Nc3ccc(C)cc3)C1=O)c1ccccc21
5848,Cc1ccc(S(O)(O)NN=Cc2coc(Cc3c(-c4c(N)sc5c4CCCC5)c(C)c(C)c(-c4nnc5n4NCS5)c3-c3ccc(N(=O)O)cc3N)n2)cc1
5849,Cc1cc(C)n(-c2ccc(Nc3cccc(I)c3)cc2)n1
5850,Cc1sc2ccccc2c1-n1nc(-c2ccc(I)cc2)cc1C
5851,CC(=NNC(N)=O)C(=O)c1ccc(C(=S)Nc2ncc(N(=O)O)s2)cc1
5852,Cc1ccc(N=C(CN2c3ccccc3Sc3ccccc32)NC2Nc3ccc(C)cc3C2c2ccccc2)cc1
5853,CNC(=NC#N)NOC1CC2(O)C(C)C(=O)C3(C(O)CC4C(C)(C)CCC(ONc5c(Cl)cccc5Cl)C4(C)C13)C2O
5854,Cc1c2c(c(-n3nccc3NOc3ccc(Cl)cc3Cl)c3c1C(=O)C3C)CC2=O
5855,CCCCC1=NC2(CCCC2)C(=O)N1C(=O)n1cc(C2CCC2S)c2ccccc21
5856,CC(CC(=O)O)c1cc(C=NNC(=O)C(=O)CC2(O)Cc3ccccc32)ccc1-c1ccc(O)c(O)c1
5857,CN1C(=O)c2ccccc2C1OC(c1ccc2c(c1)CCC(=O)N2)c1cc(Br)ccc1O
5858,Cc1cccc(O)c1-c1cc2c(c(Oc3nnc(S)n3N=Cc3ccc(F)cc3)c1O)C(CC(C)C)N(C)CC2
5859,CCSCC(Cl)(C(=O)Cc1ccc(N(=O)O)cc1N(=O)O)C(=O)c1cc(N=Nc2ccc(C)cc2)c(C)cc1N=Nc1ccc(C)cc1
5860,CN(C(=O)CCBr)C1N=NC(N=Cc2ccc(Cl)cc2)=N1
5861,CC1=C(C(N)=O)C(Cc2cc(Cc3cc(N(O)=Nc4ccccc4)c(C)cc3N=Nc3ccccc3)c(C3CCC4C5CC(O)C6CC(O)CCC6(C)C5CCC34C)cc2OC2CCC3(C)C(=CCC4C5CCC(=O)C5(C)CCC43)C2)NC(=O)N1
5862,CCCCCCCc1ccc2c(c1N1C(=O)c3ccccc3NS1(=O)=O)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3
5863,Cc1ccc(Br)c(O)c1NC(C)[PH](O)(OC1CCC2C3CCC4=CC(O)CCC4(C)C3CCC12C)OC1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C
5864,NCCCCC(OCCCC(=O)O)C(=O)N1c2ccccc2Sc2ccccc21
5865,CC(Nc1c(Cl)cc(Cl)cc1Cl)OC(=O)C(N)=O
5866,Cc1cc(-c2ccc3ccccc3n2)ccc1C(C)CCCO
5867,CC1(C)C2CCC1(C)C(O)C2c1c(C(=O)C(=NN)c2ccccc2)ccc2c3ccccc3c3ccccc3c12
5868,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(C(=O)CP(=O)(O)O)c4ccc(C#N)cc4)C3(C)CC(O)C12F
5869,Cc1ccc2c(c1)C(c1ccccc1)C(C(c1ccccc1N(=O)O)C(C)(C)O)N2
5870,Cc1c(O)c(-c2nnc3n2N=C(c2ccccc2)CS3)cc(Cc2cccc3c2CCCC3)c1C(=O)C(Cl)Cl
5871,CC1C=C(C(N)=O)OC(OC2(C(=O)C(C#N)=NNc3ccccc3)C(=O)CCNC2=O)C1Br
5872,COCC(O)COC1C=C(c2ccccc2)OC(c2ccccc2)=C1
5873,C=CC1(c2cc(CCC3=N(C)c4ccc(Cl)cc4C3(C)C)c(OCCCCCCC)c(C)c2O)C(=O)NC(=O)NC1=O
5874,Cc1ccc(O)cc1NC(=S)NC1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
5875,Cc1ccc2c(c1)OC(C)(C(=O)Cc1nnc(S)n1N=Cc1ccc(Cl)cc1)CC2(C)C
5876,CCCCCCCCCCOc1ccc(-n2nc(C)c(C#N)c2N)c(C)c1
5877,O=C(O)C(CS)NC(CCl)c1ccc(-c2nc3c(c2O)C(c2ccc(Br)cc2)c2c(c4ccccc4oc2=O)O3)o1
5878,CC1(C)CC(=O)C2=C(C1)Nc1c(ccc3ccccc13)C2c1ccc(-c2ccc(C3CCC4(C)C(CCC5C6CC(=O)CC6(C)CCC54)C3)cc2Cc2c(Cl)cccc2Cl)cc1
5879,CC1=CC(C)(OC2CC3C(C=CC4CC(OC5Cc6ccccc6C(C)(O)O5)CCC43C)C3CCC(CC4Cc5ccccc5C(=O)O4)C23C)N=N1
5880,NC(=O)C1=C(O)C(c2cc3nc(O)cc(-c4nnc(S)o4)n3n2)C2CC3C(=C(O)C2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1C3O
5881,CCCCCC(=O)c1nc(=S)n2nc(-c3ccc(C4(C)CCc5oc6c(Br)cc(Br)cc6c5-c5oc(C)cc54)cc3)sc2n1
5882,CC(=O)N(Nc1ccccc1)c1ccc(-c2nnc3n2NC(C(=O)C2=C4c5ncccc5ON4C(Cl)C(Cl)C2Cl)S3)cc1
5883,CC(C)CC(Nc1cc2c(cc1N(C)C)CCN(C)C2C)C(=O)O
5884,O=C(C(=CN(O)c1ccccc1)c1ccccc1)C1C(=O)N(CCO)N=C1C(F)(F)F
5885,CCC(C)(O)COc1cc(-c2nc(C)c(N=Nc3ccc(N(=O)O)cc3)s2)c(NC2(Br)C(=O)C3(C)CCC2C3(C)C)cc1Nc1ccc(I)cc1
5886,CC1=CC(=NNC(N)=O)C(CC(S)C(=O)Oc2cccc(C)c2)CC1
5887,CON(C)C(=O)n1nc(N2c3cc4nc(C)cc4cc3CC2C)sc1=NN=Cc1ccccc1C1N(C)c2ccccc2C1(C)C
5888,CC(=O)C(=CN)CC(CN(CC(C(=O)CP(=O)(O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)N=O)c1ccc(N=Nc2sc(C(C#N)=NNc3ccc(F)cc3)nc2C)cc1
5889,CCC(O)(CC)c1ccc(C=c2sc3nc4ccccc4n3c2=O)cc1-c1csc(C(C#N)=NNc2ccncc2)n1
5890,CN1c2ccc(Cl)cc2C(C)(C)C1C1CCCCC(Nc2ccc(N(=O)O)c(F)c2)CCCC1
5891,Cc1ccc(C=NC2=NC(c3ccc4c(c3)CC3(CCC(=O)C(C(=O)C(C(N)=S)=C5NN=C(c6ccccc6O)O5)C3)C4=O)N=N2)cc1
5892,CC(=O)N(Nc1ccccc1)c1ccc(NN2N=C(C(=O)c3nc(C)cc4ccccc34)C(n3ncc(C=O)c3N)C2=O)cc1
5893,Cc1ccc(C2C(C#N)=C(N)Oc3nnc(Nc4ccc5nc(SCC(CC(C)C)=NNC(N)=O)sc5c4)c32)cc1
5894,O=c1nc2ccccc2nc(Cc2cccc(CNC=Cc3ccccc3N(=O)O)c2)c1NNc1ccc2ccccc2c1
5895,Cc1nc2c(cc1N1N=C(C(=O)O)C(CNC=O)C1=O)c(=O)oc1ccccc12
5896,CCC(Br)(CC)C(=O)C1OC(c2cccc(NN=C(C(C)=O)C(=O)C(F)(F)F)c2)C(Oc2c(Br)ccc3c2C(=NNc2ccc(N(=O)O)cc2N(=O)O)C3)C(OCc2ccc(N(=O)O)cc2N(=O)O)C1ONc1ncc(C)cn1
5897,CCC(C)CC(O)COn1c(C)n(C)c2cc(N(=O)O)ccc21
5898,CC1=Nc2ccccc2Sc2c1c(=O)n(Cc1nnc3n1NC(Oc1cccc4c1CC(O)C(O)C4)S3)c1ccccc21
5899,Cc1cc(On2c(=O)nc(C)c(Cl)c2=O)c(C)cc1OC1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12
5900,OCC(O)C(O)C(O)Cc1ccc(C=Nc2ccc(C3N=c4ccccc4=C3c3ccccc3)cc2)cc1
5901,CC(=O)NOCC(COC1OC(=O)C2CCC1(C)OC2(C)C)OOCCCBr
5902,CCCCCCN(OC1Cc2ccccc21)c1c(C)sc2ccccc12
5903,CCC(C)N1(Cc2ccc(N(=O)O)cc2S(O)(O)O)c2cc(N=Cc3ccccc3)c(CC3Nc4ccc(C)cc4C3c3ccccc3)cc2CC1c1ccccc1I
5904,CCCCOc1c(N)nnc1-c1nnc2c1C(c1ccc(C)cc1)C(C#N)=C(N)O2
5905,CC(CCCN)c1c(C#N)c(N)nc2c(N=Nc3ccc(F)cc3)c(N)nn12
5906,C=C(C)CC(C(=NO)c1ccccc1)N1N=C(C(F)(F)F)C(=NNc2ccncc2)C1=O
5907,N#CC(=NNc1ccc(Cl)cc1)C(=O)c1cc(N#N)c(-c2c(Cl)ccc(Cl)c2Cl)cc1N(=O)O
5908,Nc1ccccc1NC1NC(Cc2cccc(N(=O)O)c2)CS1
5909,CC(=Nc1ccccc1O)c1c(O)c2ccccc2n(-c2cc(=Nc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cc(C3CC4c5ccccc5NC4C(C)N3)o2)c1=O
5910,Cc1cc(Nc2cc(NC3C(=O)Nc4ccccc43)c(Nc3nc(C)c(C)c(Cl)n3)cc2-c2cc(N(O)=Nc3ccccc3)c(C)cc2N(O)=Nc2ccccc2)n2nc(N)c(N=Nc3ccccc3)c2n1
5911,NCOC1C(O)CNC1CCC(=O)NO
5912,Oc1ccc2c(c1)CCC(c1cc(Oc3nnc4n3CCCC4)nc3ccccc13)C2
5913,CC12CCC(=O)CC1CCC1C2CC(=O)C2(C)C(CCCCNCC(=O)O)CCC12
5914,Cc1ccncc1CC1C(C2(C)CCCCC2c2cc(I)ccc2O)CCC2(C)C(c3c(O)c(Cl)c(Cl)c(Cl)c3Cl)CCC12
5915,CC(=O)N(Nc1ccc(NC2(C3=CCCCC3)CCCCC2)cc1)c1ccc(N=Nc2ccc(Nn3ncc4c(=O)ncnc3-4)cc2)cc1
5916,Cc1c(Cl)nc(N)nc1OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(=O)C(C)CC(=O)O)CCC32)C1
5917,C=CC(C)(O)CCCOCC(CC1CCc2c(c3ccccc3n2C)C1=O)CS(O)(O)c1ccccc1
5918,COC(C)NCCCC(=O)CCN
5919,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C1CCC2N1C(=O)C(Cc2ccc(N)cc2)SC1=S
5920,C=CC=c1c(=CC)c(O)c(C2=NNC(=O)C2=CNNC(C#N)N2CCNCC2)c(=O)n1C
5921,Cc1cc2c(c(=O)n1C(=O)C(=NNc1cccnc1)C(=O)C(F)(F)F)C(c1cccc(N(=O)O)c1)C(C(=O)N1CCNC1=O)=C(N)O2
5922,CCCCCCCCOCc1cc(C2N(C)c3ccc(C)cc3C2(C)C)c(O)c(C)c1OCC(=O)NO
5923,Clc1ccc(NOc2cccc(N=Nc3cccc(ONc4ccccc4Cl)c3)c2)c(Cl)c1
5924,Cc1nc(C(COc2cnc(N)nc2N)COn2cnc3c(N)ncnc32)sc1N=Nc1ccc(F)cc1
5925,Cc1cc2c(o1)-c1c(oc3ccc(Cl)cc13)CCC2(C)c1ccc(N(c2ncnc3nccnc23)C(C)CNc2ccc(N(=O)O)cc2N)cc1
5926,CS(O)(O)NSC1(C#N)CC1(C#N)Sc1cccc(NN=C(C(N)=O)c2nc3ccccc3s2)c1
5927,Cc1ccc(C2CCC3=C4CCC5CC(On6ccnc6)CCC5(C)C4CC(OC4Nc5ccccc5C4c4ccccc4)C32C)s1
5928,Cc1cc(-c2nn3c(C)nnc3s2)n(C)c1Cc1ccccc1F
5929,CC(=Nn1c(S)nnc1SC(Sc1nc(C)c(N=Nc2c(Br)cc(Br)cc2Br)s1)=C(C#N)C(=O)C1CCC2C3C(=O)C(Br)C4CCCCC4(C)C3CCC12C)c1ccc(C)cc1
5930,CC1=NNC(=O)C1=NNc1ccccc1C(Cc1ccncc1)c1cc(C2C=C(c3ccccc3)NC2)c(N(=O)O)cc1O
5931,CC(C)OC(=O)Nc1cc(Cl)cc(N)c1Cl
5932,Cc1ccc(N=NC2C(=O)NN(NCC(O)c3oc4c(c5c(c6ccccc64)OC4CC(=O)OC54)c(=O)c3[Si](C)(C)C)C2=O)cc1
5933,Cc1ccc(-c2ccc(-c3ccc(NN=C4C(=O)OC(C)(C)OC4=O)cc3)cc2)o1
5934,CC1OC(OC(O)(CCBr)CC(=O)O)C(O)C(N)C1O
5935,C=C(Cl)CNC(=S)c1cc(NC)c(O)c(OCCCCCCCC)c1
5936,CC1=NC(C(C(=O)n2ccc(C)n2)c2cccc3c(Br)ccc(N(=O)O)c23)C(=O)O1
5937,Cc1nc(-c2cc(Cl)c(Br)cc2Cl)sc1N=Nc1ccc(-c2nc3ccccc3n2)cc1
5938,COC1=C(OC)C2(C=CCCC2CN(C(=O)CCP(=O)(O)O)c2cc(N(c3ccc(N4N=N4)cc3)C3CC(=O)c4cnccc4C3)c(N(=O)O)cc2N(=O)O)OC1=O
5939,CC(C)CC1c2c(cc(-c3ccc(NNc4ccccc4)cc3)c(OC(=O)C3(O)c4ccccc4-c4ccc(Cl)cc43)c2O)CCN1C
5940,CC1(C)CC(=O)C2=C(C1)Nc1ccc3ccccc3c1C2c1ccc(C(O)(CC(=O)O)c2cccc(S(O)(O)O)c2)cc1
5941,CNC(Cn1cnc2c(N)ncnc21)c1ccccc1O
5942,CCC(C)NCCNC1CC(c2ccc3ccccc3c2)=NN1c1ccccc1
5943,Cc1ccc(N=NC2C(=O)NN(Nc3ccc(OC(O)C#N)cc3)C2=O)cc1
5944,Cc1cc2nc3c(=O)nc(=O)nc-3n(Nc3ccc(Nc4cc(N(=O)O)cc(N(=O)O)c4O)cc3)c2cc1C
5945,Cc1cccc(NC2(C)CCC3=C2CCC2C3CCC3(C)CC(Oc4nnnn4)CCC23C)c1
5946,Cc1ccc2ccc(C(C)CCCc3ccccc3N=C=S)cc2n1
5947,C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC1CC(=O)CC(=O)C1C#N)N1CCCCC1
5948,Cc1c(Cl)nc(NCc2cccs2)nc1-c1cc(Cl)ccc1Cl
5949,CC12CCC3(CC1CC(O)C1C2CC(=O)C2(C)C(c4cc(=S)cc(-c5cc6ccccc6oc5=S)o4)CCC12)OCCO3
5950,CCCNN(C(=O)C(Cl)(Cl)Cl)c1ccc(OC2CC3C4OC4C(C2)N3C)c(C2CC(c3ccccc3)=NO2)c1
5951,NCCCCC(N)C(=O)C1Cc2cc(Cc3c(N(=O)O)cc(N(=O)O)cc3N(=O)O)c(N)cc2N1
5952,Cn1nccc1CC(CP(=O)(O)CC(=O)C(=O)C1=CC2(C)CCC1C2(C)C)NCCBr
5953,CC1(NC(=O)NC2CN=C(N)O2)C=CC=CC=C1
5954,Cc1c(Br)ccc(C(=O)Cl)c1-c1nnc2c1C(c1ccccc1Cl)C(C#N)=C(N)O2
5955,Oc1c(Br)c(NCCBr)c(Br)c(O)c1CCn1ccnc1
5956,CCCCCCC(=O)n1cc(C(C#N)C(N)=S)c(=O)c2cc(F)c(NCCC)cc21
5957,O=C(O)C1Cc2ccc(Cc3ccc(-c4cc(Cl)c(Br)cc4Cl)o3)cc21
5958,CC(CS)C(=O)C1(c2csc(C(C#N)=NNc3cc(Cl)ccc3Cl)n2)CCC(=O)O1
5959,Cc1cc(C)c(CC(=O)CC(C)Cn2nc(C)c(C#N)c2N)cc1C
5960,CC(NP(=O)(O)O)C(=O)Cc1ccc(CC2C(=O)NC(=S)NC2=O)cc1
5961,NCCC(O)C(=O)C(=O)C(Cc1cc(Cl)ccc1O)Cc1ccccc1NN=C(C(N)=O)c1nc2ccccc2s1
5962,CC1=NN(OC(CN=Cc2ccc(C=NCC(N3CCCCS3(O)O)N3(C)CCCC3)c(N(=O)O)c2)OC2N(C)c3ccc(C)cc3C2(C)C)C(=O)C1=NNc1cc(Cl)c(Cl)cc1Cl
5963,Cc1nc(Nc2c3c(oc4c2CCc2ccccc2-4)-c2ccccc2CC3)cc(OC2CCC3(C)C(=CC(=O)C4C5CCC(=O)C5(C)CCC43)C2)n1
5964,Cc1cc(C)c(N2N=C(C(=O)c3c(O)c(O)c4c(c3O)C(=O)C(=O)C3C(C)(C)CCCC43C)C(Cl)(Nc3cccc(N(=O)O)c3N(=O)O)C2=O)c(C)c1
5965,C=C1C2CCC3(O)C4(C)CCCC(C)(Oc5ccc(C=Nc6ccc(Cc7cccc(N)c7)cc6)cc5)C4CCC3(C2)C1O
5966,Cc1c(N=Nc2ccccc2)cc(Nc2cc(N(=O)O)cc(N(=O)O)c2)cc1NCc1cc(Br)cc(N(=O)O)c1O
5967,CC1(C)CC(=O)c2c(OCCCC(=O)c3cncnc3)noc2C1
5968,Cc1cccc(C)c1NCC(N)C(=O)O[SH](O)C(C)(C)C
5969,Cc1nc(NCC(=O)C(=O)CC(O)CBr)nc(Cl)c1C
5970,N=C1Oc2c(c(=O)oc3ccccc23)C(c2ccc(Br)cc2)C1C(=O)NNC(=O)C1C(=O)NC(=O)NC1=O
5971,CC1C=C(C(=O)C2CC(Cc3cnnc3N)CN2Cc2ccc(N(=O)O)cc2N)N=N1
5972,CCCCCNC(C(C(C)=O)C(C)=O)n1nc(Cl)c(C=O)c1=O
5973,O=C1Cc2cccc(C3COC4C(Cc5cccc6c(Br)cccc56)COC34)c21
5974,Cc1cc(-c2c(C)c3c(c(-c4csc(C)n4)c2C)CC3)n2nc(N)c(N=Nc3cccc4ccccc34)c2n1
5975,Nc1cc(N(=O)O)ccc1-c1ccc(Cc2cccc(O)c2)cc1F
5976,O=C1c2ccccc2N(=NO)C1C1C=Cc2cc(Nc3cccnc3)ccc2N1
5977,COC1=C(OC)C(c2ccc(-c3ccccc3N=NC3SC(=S)NC3=O)cc2Cl)OC1=O
5978,CC12CCC(=O)C=C1CC(CC(=O)C(CC1SC(=S)NC1=O)=NNc1ccccc1)C1C2CCC2(C)C1CCC21CCC(=O)O1
5979,Cc1cc(CCCC(=O)NC(C(=O)O)C(C)C)ccc1N(=O)O
5980,CCCNC(C)NC1NC(=O)NC1=O
5981,N#CC(=NNc1ccc2ccccc2c1)c1nc(N(c2ccc(Br)cc2N)c2c(N(=O)O)cc(-c3c4c(oc5c3CCCC5)CCCC4)c(N)c2N(=O)O)cs1
5982,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3c1c(C2C(=O)C3(C)CCC2C3(C)C)nn(CCCC(=O)O)c1C
5983,CC(O)CC(=O)c1ncccc1C1(C2=CCCCC2)CCCCC1
5984,Cc1nc(N)nc2c1c(=O)n(-n1nc(-c3ccc(Cl)cc3Cl)c3c1OC(N)=C(C#N)C3c1c(Cl)cc(Cl)cc1Cl)c1ccccc21
5985,N#CC(C(=O)c1ccc2c(c1)CC(N1N=C(C(F)(F)F)C(=NNc3ccncc3)C1=O)OC2=O)=C1SCCS1
5986,O=C(O)CNNC=CC(=O)NS(O)(O)c1ccccc1
5987,CC12CCC(=O)CC1CC(=O)C1C2CC(=O)C2(C)C(NC3CCCCC(NCC4C(=O)C5(C)CCC4C5(C)C)CCCC3)CCC12
5988,Nc1cc(N)c(Cc2ccc3ccccc3n2)cc1CNCCCBr
5989,CC(=NCC(O)CO)c1c(O)c2ccccc2n(NC(Cc2cc(C)nc3c(N=Nc4ccc(Cl)cc4Cl)c(N)nn23)C(C(=O)O)N2CCCCCC2=O)c1=O
5990,Cc1cc(ON2Cc3ccccc3OC2=O)n(CC(=O)Cl)n1
5991,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(Oc2nnc(S)n2N=C(C)c2ccc(C)cc2)cc1
5992,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC(Br)N(O)c6ccccc6)C5(C(OC5CC6(C)CCC5C6(C)C)O4)C2C(Oc2ccco2)CC1C3OC(=O)NN=C(C)c1ccco1
5993,Cc1cccc(-c2ccc(N=Nc3c(N)nn4c(C(=O)C(Br)(C(F)(F)F)C(F)(F)F)cc(C)nc34)cc2)c1
5994,Cc1ccc(C=NC2=NC(Oc3cc4c(cc3-c3ccc(C)s3)CCN(C)C4CC(C)C)N=N2)cc1
5995,CC(C)(C)c1ccc2c(c1)C(C)(C)C(Oc1ccccc1F)O2
5996,C=C1C2CC(C(CCl)C2Nc2cc(=O)oc3ccccc23)C1(C)C
5997,CC12CCC(C(OC(O)C(CF)NC3c4ccccc4COc4ccccc43)=CC1=O)C2(C)C
5998,CCCCOc1ccnn1-c1cc2ccccc2s1
5999,Cc1cc2c(o1)-c1c(oc3ccc(Cl)cc13)CCC2(C)c1ccc(N2N=C(C(F)(F)F)C(=NNc3c(C)n(C)n(Nc4ccc(S(N)(=O)=O)cc4)c3=O)C2=O)cc1
6000,CC(=O)NCC(O)CC(=O)C(C#N)=NNc1ccccc1N(=O)O
6001,N#CC(Nc1cnc2ccccc2n1)c1ccc2c(c1)OCCO2
6002,CC1NC(Cc2nc3ccccc3nc2Cc2cccc(S(N)(O)O)c2)CC2=C3C=CCC=C3N=C21
6003,CC(=Nc1cccc(N)c1)c1c(O)c2ccccc2n(C(=O)C2=CCC3c4c(c5ccccc5n42)CCN3C(=O)CCC(=O)O)c1=O
6004,Cc1nc2cc3nc(C)c(NC(CO)C(=O)O)c(C)c3cc2c(C)c1CCC1=CCC2C3CCC4CC=CCC4(C)C3CCC12C
6005,CCCCCCCCCCCCC(OC(CN=Cc1ccc(C=NCC(c2cc3c(cc2N(=O)O)OCCO3)C2C(=O)NC3=C(C2=O)C(c2ccc(Br)cc2)c2c(c4ccccc4oc2=O)O3)cc1N(=O)O)OC1CCC2C3CCC4=CC(O)CCC4(C)C3CCC12C)C(=O)NN
6006,CC(C)CC(=O)c1nc(N2CCCC2)n2c(n1)nc1ccccc12
6007,Cc1ccc(NC2(O)CCN(SC3OCC(O)C(O)C3O)CC2)c(N(=O)O)c1
6008,Cc1c(Nc2ccccc2C#Cc2ccccc2)ccc(-c2nc(Cl)nc(Cl)n2)c1-c1nn2c(nc(=O)c3ccccc32)s1
6009,CC(=O)C(=O)OC1C(Oc2c(O)cccc2O)C(c2cc3ccccc3c(=O)o2)OC1(Oc1ccc(Cl)cc1)C12C=CC(CC1)C1C(=O)OC(=O)C12
6010,CN(C)C=Nc1cccc(On2nc(Nc3ccccc3N(=O)O)nc2OOc2ccccc2Cl)c1
6011,CC1c2cc(Oc3ccc(C4C5=C(CC(C)(C)CC5=O)Nc5ccc6ccccc6c54)cc3)c(OC(C)(C)C(=O)O)cc2CCN1C
6012,CC(COC1OC(=O)c2c(Oc3cc(Cl)c(Cl)cc3Cl)cccc21)=NNS(O)(O)c1ccc(C)cc1
